index,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,day_of_trip,pickup_zip,pickup_borough,dropoff_zip,dropoff_borough
790,id2062480,2,2/4/16 20:38,2/4/16 21:10,1,-73.97788239,40.72600555,-73.98873901,40.77423859,Thursday,10009,Manhattan,10023,Manhattan
791,id2039685,1,3/21/16 22:02,3/21/16 22:10,1,-73.96308899,40.77458954,-73.98305511,40.78411865,Monday,10075,Manhattan,10024,Manhattan
792,id1816342,2,1/19/16 17:56,1/19/16 18:11,1,-73.97379303,40.756073,-73.9896698,40.75223541,Tuesday,10017,Manhattan,10018,Manhattan
793,id1537510,2,3/26/16 8:19,3/26/16 8:31,5,-73.97775269,40.74551773,-73.98700714,40.75948715,Saturday,10016,Manhattan,10036,Manhattan
794,id3382236,2,1/23/16 10:38,1/23/16 10:44,5,-73.97528076,40.76099014,-73.96318054,40.76776123,Saturday,10022,Manhattan,10065,Manhattan
795,id0984462,1,3/9/16 14:47,3/9/16 14:56,1,-73.99243927,40.74534225,-73.98643494,40.73983002,Wednesday,10001,Manhattan,10010,Manhattan
796,id3041176,2,5/13/16 1:30,5/13/16 1:42,2,-74.00041199,40.73012161,-73.9834137,40.76593018,Friday,10012,Manhattan,10019,Manhattan
797,id3358294,2,2/23/16 16:35,2/23/16 17:02,1,-73.98103333,40.73353577,-73.95360565,40.77100372,Tuesday,10003,Manhattan,10075,Manhattan
798,id0129235,1,3/5/16 13:05,3/5/16 13:16,2,-73.97261047,40.67742157,-73.97292328,40.65258408,Saturday,11217,Brooklyn,11218,Brooklyn
799,id0965422,2,6/16/16 17:05,6/16/16 17:12,2,-73.9622879,40.75910187,-73.95584106,40.77545166,Thursday,10022,Manhattan,10028,Manhattan
800,id0183040,2,6/4/16 23:41,6/4/16 23:50,2,-73.99432373,40.7506218,-73.98596954,40.7677536,Saturday,10001,Manhattan,10019,Manhattan
801,id2699058,1,3/24/16 19:42,3/24/16 19:54,1,-74.00536346,40.72848129,-73.98754883,40.73667526,Thursday,10014,Manhattan,10003,Manhattan
802,id3967576,1,4/7/16 4:09,4/7/16 4:17,1,-73.99643707,40.7378273,-73.98809052,40.76887894,Thursday,10011,Manhattan,10019,Manhattan
803,id1497574,2,3/1/16 18:42,3/1/16 18:46,6,-73.95339203,40.78253937,-73.94916534,40.77688599,Tuesday,10128,Manhattan,10028,Manhattan
804,id3147615,2,5/10/16 16:57,5/10/16 17:04,3,-73.98612213,40.74037933,-73.97258759,40.74671936,Tuesday,10010,Manhattan,10016,Manhattan
805,id3765697,2,2/16/16 19:57,2/16/16 20:09,2,-73.98944855,40.66556168,-74.01844788,40.64274979,Tuesday,11215,Brooklyn,11220,Brooklyn
807,id3855917,2,5/15/16 1:15,5/15/16 1:24,1,-74.0065918,40.74425888,-73.99433136,40.73212051,Sunday,10011,Manhattan,10003,Manhattan
808,id1920009,1,3/7/16 18:56,3/7/16 19:14,1,-73.99036407,40.75248337,-73.95858765,40.7687912,Monday,10018,Manhattan,10021,Manhattan
809,id3581820,2,6/26/16 1:28,6/26/16 1:38,1,-73.99138641,40.74988174,-73.96408081,40.76457977,Sunday,10001,Manhattan,10065,Manhattan
810,id3769681,1,3/18/16 21:38,3/18/16 21:46,2,-73.97924805,40.77198792,-73.95449829,40.78242874,Friday,10023,Manhattan,10128,Manhattan
811,id1122575,1,2/19/16 11:26,2/19/16 11:28,3,-73.95728302,40.77407074,-73.95722961,40.77027512,Friday,10075,Manhattan,10021,Manhattan
812,id3834849,1,4/26/16 12:34,4/26/16 12:43,1,-73.99027252,40.75597,-73.97983551,40.76222229,Tuesday,10018,Manhattan,10019,Manhattan
813,id0498324,1,6/5/16 15:19,6/5/16 15:31,1,-73.97307587,40.74877167,-73.97781372,40.75463104,Sunday,10017,Manhattan,10017,Manhattan
814,id2587992,1,6/15/16 18:34,6/15/16 19:15,1,-74.00936127,40.70907593,-73.94978333,40.77261734,Wednesday,10038,Manhattan,10028,Manhattan
815,id0801359,2,4/23/16 23:31,4/23/16 23:55,1,-73.99330902,40.75733948,-74.00380707,40.71561813,Saturday,10018,Manhattan,10013,Manhattan
816,id2735670,2,1/30/16 19:30,1/30/16 19:33,6,-73.98529053,40.76847076,-73.98645782,40.76248932,Saturday,10019,Manhattan,10019,Manhattan
817,id2941300,2,1/21/16 7:27,1/21/16 7:34,1,-73.96092224,40.77003479,-73.96974182,40.75842667,Thursday,10021,Manhattan,10022,Manhattan
818,id3775412,2,2/22/16 21:35,2/22/16 21:40,1,-73.97743225,40.75865173,-73.98893738,40.75788116,Monday,10022,Manhattan,10036,Manhattan
819,id3452332,2,6/6/16 18:59,6/6/16 19:10,1,-73.9853363,40.75849915,-73.98735046,40.74160004,Monday,10036,Manhattan,10010,Manhattan
820,id2598729,2,3/5/16 17:47,3/5/16 17:51,1,-73.94753265,40.77534103,-73.94528961,40.78596115,Saturday,10028,Manhattan,10029,Manhattan
821,id2762003,2,5/1/16 11:22,5/1/16 11:32,5,-73.96861267,40.75466156,-73.98320007,40.72254944,Sunday,10022,Manhattan,10009,Manhattan
822,id3602048,1,1/2/16 9:05,1/2/16 9:21,1,-74.00737762,40.70790482,-73.96336365,40.77511215,Saturday,10038,Manhattan,10075,Manhattan
823,id0159709,2,4/17/16 8:42,4/17/16 8:46,1,-73.96894073,40.76490784,-73.96469879,40.76006317,Sunday,10065,Manhattan,10022,Manhattan
825,id1454947,1,6/4/16 23:43,6/4/16 23:51,1,-73.97255707,40.76013565,-73.98609161,40.76245117,Saturday,10022,Manhattan,10019,Manhattan
826,id1447105,1,2/1/16 14:43,2/1/16 14:52,1,-73.97441864,40.74911499,-73.98345184,40.72638321,Monday,10017,Manhattan,10009,Manhattan
827,id3914400,2,3/30/16 8:31,3/30/16 8:38,5,-73.98374939,40.7806015,-73.98391724,40.770401,Wednesday,10023,Manhattan,10023,Manhattan
828,id2824917,2,6/30/16 18:23,6/30/16 18:33,6,-74.00133514,40.73110962,-73.98422241,40.73929596,Thursday,10014,Manhattan,10010,Manhattan
829,id1922839,2,2/3/16 18:49,2/3/16 18:52,5,-74.00835419,40.72151566,-74.00666809,40.73083115,Wednesday,10013,Manhattan,10014,Manhattan
830,id1517243,2,4/28/16 19:34,4/28/16 19:52,1,-73.9773407,40.74966049,-74.0022583,40.72645187,Thursday,10016,Manhattan,10012,Manhattan
831,id3066170,1,1/15/16 14:54,1/15/16 14:59,1,-73.95710754,40.78329086,-73.95916748,40.77510071,Friday,10128,Manhattan,10075,Manhattan
832,id1169619,1,4/18/16 15:03,4/18/16 15:20,4,-74.00288391,40.7604332,-73.99206543,40.74829865,Monday,10019,Manhattan,10001,Manhattan
833,id0944696,2,6/20/16 17:25,6/20/16 17:34,5,-74.00840759,40.70764923,-74.00585175,40.71471024,Monday,10005,Manhattan,10007,Manhattan
834,id2047925,1,6/22/16 15:52,6/22/16 16:16,1,-73.9863205,40.75563431,-73.96847534,40.7620697,Wednesday,10036,Manhattan,10022,Manhattan
835,id3471092,2,3/17/16 18:12,3/17/16 18:37,6,-73.96880341,40.75030136,-73.95236206,40.77646637,Thursday,10017,Manhattan,10028,Manhattan
836,id1766678,1,1/10/16 0:01,1/10/16 0:11,1,-73.99396515,40.76069641,-73.9646225,40.76416016,Sunday,10036,Manhattan,10065,Manhattan
837,id2018005,2,4/17/16 1:44,4/17/16 2:24,1,-73.99240875,40.75052643,-73.97168732,40.63150406,Sunday,10001,Manhattan,11230,Brooklyn
838,id0770935,2,6/2/16 18:55,6/2/16 19:01,2,-73.96421051,40.76475906,-73.95207977,40.78152847,Thursday,10065,Manhattan,10128,Manhattan
840,id2432732,2,1/11/16 14:24,1/11/16 14:29,1,-73.97216797,40.75382996,-73.98188782,40.75817108,Monday,10017,Manhattan,10036,Manhattan
841,id3077475,2,4/9/16 18:27,4/9/16 18:32,1,-74.0012207,40.7313118,-73.99755859,40.72612762,Saturday,10014,Manhattan,10012,Manhattan
845,id3918159,1,3/21/16 17:43,3/21/16 17:53,1,-73.98406219,40.72078323,-73.97380066,40.75046158,Monday,10002,Manhattan,10017,Manhattan
846,id1026973,1,6/25/16 21:53,6/25/16 22:05,1,-73.98262787,40.76234055,-73.9955368,40.74977875,Saturday,10019,Manhattan,10001,Manhattan
847,id0972338,1,4/28/16 8:47,4/28/16 8:50,2,-73.98204041,40.75211716,-73.98168182,40.74665451,Thursday,10018,Manhattan,10016,Manhattan
848,id0831844,1,4/16/16 17:45,4/16/16 17:52,1,-73.98913574,40.74141312,-74.00563812,40.74824142,Saturday,10010,Manhattan,10011,Manhattan
850,id2386155,2,1/24/16 12:42,1/24/16 12:54,1,-73.98352814,40.73802948,-73.98323822,40.73794937,Sunday,10010,Manhattan,10010,Manhattan
851,id1272729,2,4/24/16 1:59,4/24/16 2:10,5,-73.9227066,40.7544899,-73.98560333,40.71789169,Sunday,11101,Queens,10002,Manhattan
852,id2576834,2,6/2/16 20:47,6/2/16 21:03,1,-73.98500061,40.76876068,-73.94724274,40.83066177,Thursday,10019,Manhattan,10031,Manhattan
853,id2730154,2,3/29/16 22:39,3/29/16 22:40,5,-73.98220062,40.73181152,-73.97994995,40.73481369,Tuesday,10009,Manhattan,10009,Manhattan
854,id1872397,1,6/5/16 11:44,6/5/16 11:56,1,-73.94802856,40.77479172,-73.96594238,40.76534271,Sunday,10028,Manhattan,10065,Manhattan
855,id3223960,1,2/2/16 19:37,2/2/16 19:54,1,-73.98287964,40.76164627,-74.00339508,40.72384644,Tuesday,10019,Manhattan,10012,Manhattan
856,id1911726,1,5/17/16 0:20,5/17/16 0:30,1,-74.00424957,40.74240875,-73.99226379,40.72761154,Tuesday,10011,Manhattan,10003,Manhattan
857,id1160246,1,5/14/16 3:56,5/14/16 4:00,1,-73.97177124,40.79465103,-73.96212006,40.80537033,Saturday,10025,Manhattan,10025,Manhattan
858,id2061313,2,5/21/16 12:55,5/21/16 13:07,1,-73.9916153,40.73859787,-74.00772858,40.74666595,Saturday,10011,Manhattan,10011,Manhattan
859,id3308583,2,3/4/16 11:34,3/4/16 12:01,1,-73.97406769,40.76462936,-74.00565338,40.70753098,Friday,10019,Manhattan,10038,Manhattan
860,id1458308,2,3/23/16 7:36,3/23/16 7:53,1,-73.99136353,40.75041962,-73.97169495,40.75824738,Wednesday,10001,Manhattan,10022,Manhattan
862,id3995989,2,4/22/16 21:47,4/22/16 22:00,2,-73.97055817,40.7478714,-73.9480896,40.77896881,Friday,10017,Manhattan,10128,Manhattan
863,id0533499,2,6/24/16 11:26,6/24/16 11:41,1,-73.98002625,40.7543602,-73.99443054,40.74050903,Friday,10017,Manhattan,10011,Manhattan
864,id3779756,1,6/12/16 16:07,6/12/16 16:40,1,-73.97716522,40.7518158,-73.98326111,40.69329071,Sunday,10017,Manhattan,11201,Brooklyn
865,id2768742,2,1/28/16 6:44,1/28/16 6:59,1,-73.97835541,40.77814102,-74.0056839,40.74573135,Thursday,10023,Manhattan,10011,Manhattan
866,id2425126,2,1/10/16 19:44,1/10/16 19:54,1,-73.98390961,40.74391174,-74.00566864,40.74016953,Sunday,10016,Manhattan,10014,Manhattan
867,id1676102,1,1/19/16 20:41,1/19/16 20:46,1,-73.97283173,40.75656891,-73.99016571,40.75747681,Tuesday,10022,Manhattan,10036,Manhattan
868,id2243401,1,3/30/16 7:07,3/30/16 7:25,1,-74.00893402,40.70215607,-73.97595978,40.75554276,Wednesday,10004,Manhattan,10017,Manhattan
869,id0835080,2,4/9/16 13:10,4/9/16 13:25,2,-73.97886658,40.76396942,-73.99131012,40.7502861,Saturday,10019,Manhattan,10001,Manhattan
870,id3140569,2,3/18/16 0:07,3/18/16 0:21,2,-73.9684906,40.75485992,-73.93151093,40.75743103,Friday,10022,Manhattan,11106,Queens
871,id2448137,2,3/11/16 23:57,3/12/16 0:08,1,-74.0075531,40.74082184,-73.9872818,40.75074005,Friday,10014,Manhattan,10018,Manhattan
872,id3250285,2,1/11/16 6:51,1/11/16 6:58,1,-73.98307037,40.74173737,-74.00605774,40.71611023,Monday,10016,Manhattan,10007,Manhattan
873,id0941676,1,4/26/16 21:23,4/26/16 21:33,1,-73.97962952,40.78639603,-73.99710083,40.7624588,Tuesday,10024,Manhattan,10036,Manhattan
874,id0819471,2,2/11/16 21:53,2/11/16 22:04,5,-73.99880219,40.71946335,-73.98109436,40.72931671,Thursday,10013,Manhattan,10009,Manhattan
875,id1053165,2,3/9/16 15:50,3/9/16 15:58,1,-73.98435974,40.73722839,-73.97610474,40.74825287,Wednesday,10010,Manhattan,10016,Manhattan
876,id2067435,1,3/26/16 19:26,3/26/16 19:43,1,-73.99982452,40.71823502,-74.01496124,40.70915222,Saturday,10013,Manhattan,10006,Manhattan
877,id0048064,2,3/18/16 8:48,3/18/16 9:03,4,-73.96253204,40.77296829,-73.97869873,40.75099182,Friday,10021,Manhattan,10017,Manhattan
878,id3076182,1,6/19/16 1:41,6/19/16 1:53,1,-73.9921875,40.72486115,-73.99260712,40.74272537,Sunday,10003,Manhattan,10010,Manhattan
879,id2624983,2,3/21/16 15:11,3/21/16 15:16,6,-73.98950195,40.75644684,-73.9800415,40.76633072,Monday,10036,Manhattan,10019,Manhattan
880,id3211344,1,1/16/16 2:13,1/16/16 2:16,1,-73.95054626,40.72312164,-73.94055939,40.72448349,Saturday,11222,Brooklyn,11222,Brooklyn
882,id2804134,1,4/17/16 10:12,4/17/16 10:15,1,-73.95281982,40.78339386,-73.96244049,40.77035522,Sunday,10128,Manhattan,10021,Manhattan
883,id0780314,1,4/1/16 19:24,4/1/16 19:26,1,-73.96138,40.79853058,-73.96607208,40.79471207,Friday,10025,Manhattan,10025,Manhattan
884,id2300050,1,3/8/16 19:05,3/8/16 19:38,2,-73.99282074,40.75268936,-73.98454285,40.69162369,Tuesday,10001,Manhattan,11201,Brooklyn
885,id0632183,1,2/10/16 20:12,2/10/16 20:19,1,-73.97177124,40.75029755,-73.98069763,40.73228073,Wednesday,10017,Manhattan,10009,Manhattan
886,id3739543,1,3/17/16 6:26,3/17/16 6:33,1,-73.94940948,40.784935,-73.94872284,40.80314636,Thursday,10128,Manhattan,10026,Manhattan
887,id2401419,2,3/4/16 21:35,3/4/16 21:44,2,-73.98136902,40.68981934,-73.98358917,40.69411087,Friday,11201,Brooklyn,11201,Brooklyn
888,id2987313,2,1/1/16 9:47,1/1/16 9:49,1,-73.99407196,40.75128174,-73.99429321,40.75852585,Friday,10001,Manhattan,10036,Manhattan
889,id1804145,1,2/27/16 16:37,2/27/16 16:53,1,-73.99144745,40.7502327,-73.99226379,40.72538757,Saturday,10001,Manhattan,10012,Manhattan
890,id2377925,2,6/12/16 1:24,6/12/16 1:33,1,-73.9881897,40.72357559,-73.98721313,40.7448082,Sunday,10009,Manhattan,10016,Manhattan
891,id3560802,2,2/12/16 15:14,2/12/16 15:24,2,-73.99118042,40.73956299,-74.0020752,40.75069809,Friday,10011,Manhattan,10001,Manhattan
892,id0183870,2,3/2/16 10:07,3/2/16 10:13,1,-73.97045135,40.76253128,-73.96968842,40.7573204,Wednesday,10022,Manhattan,10022,Manhattan
893,id1757289,1,6/17/16 20:17,6/17/16 20:35,1,-73.95436859,40.76399612,-73.98940277,40.7569809,Friday,10065,Manhattan,10036,Manhattan
894,id1056653,2,1/19/16 9:41,1/19/16 9:58,1,-73.96577454,40.79512405,-73.94245148,40.84159088,Tuesday,10025,Manhattan,10032,Manhattan
895,id0326349,1,4/25/16 8:19,4/25/16 8:38,1,-73.94658661,40.77235413,-73.98208618,40.76846313,Monday,10028,Manhattan,10019,Manhattan
896,id1859727,2,2/9/16 7:35,2/9/16 7:42,1,-73.98542786,40.75196838,-73.99445343,40.74097824,Tuesday,10018,Manhattan,10011,Manhattan
897,id0769422,1,2/4/16 22:12,2/4/16 22:30,1,-73.98233795,40.77269363,-73.99362946,40.73251343,Thursday,10023,Manhattan,10003,Manhattan
898,id2800526,2,2/5/16 12:31,2/5/16 12:38,1,-73.97615814,40.75228119,-73.98177338,40.75539017,Friday,10017,Manhattan,10036,Manhattan
899,id0904672,2,2/21/16 18:21,2/21/16 18:31,1,-74.00157928,40.72861862,-74.00337982,40.73910904,Sunday,10012,Manhattan,10014,Manhattan
900,id0060684,2,1/11/16 9:11,1/11/16 9:21,6,-73.98967743,40.75672531,-73.99462891,40.7504921,Monday,10036,Manhattan,10001,Manhattan
901,id3712759,2,4/21/16 6:53,4/21/16 7:04,2,-73.98566437,40.74386215,-74.00384521,40.70779037,Thursday,10016,Manhattan,10038,Manhattan
902,id1853128,1,1/13/16 18:38,1/13/16 18:46,1,-73.97863007,40.77751541,-73.96256256,40.79913712,Wednesday,10023,Manhattan,10025,Manhattan
903,id3675063,2,5/8/16 15:30,5/8/16 15:39,1,-73.95427704,40.78437805,-73.96682739,40.76671219,Sunday,10128,Manhattan,10065,Manhattan
905,id3969005,1,3/8/16 10:03,3/8/16 10:12,1,-73.9691925,40.7638588,-73.96101379,40.77730942,Tuesday,10065,Manhattan,10028,Manhattan
906,id2528829,1,6/12/16 16:41,6/12/16 16:52,1,-73.98313141,40.76034546,-73.9654541,40.76305008,Sunday,10019,Manhattan,10065,Manhattan
907,id0599523,1,3/27/16 18:21,3/27/16 18:35,4,-74.01449585,40.71253967,-74.00504303,40.74798965,Sunday,10007,Manhattan,10011,Manhattan
908,id2503542,1,6/1/16 20:17,6/1/16 20:32,1,-73.95516968,40.77317047,-73.97608185,40.74195862,Wednesday,10075,Manhattan,10016,Manhattan
909,id2663024,1,5/4/16 14:55,5/4/16 15:05,3,-73.95033264,40.80130005,-73.96492767,40.80635071,Wednesday,10026,Manhattan,10025,Manhattan
910,id2694422,2,6/22/16 5:48,6/22/16 6:04,6,-73.94605255,40.77717972,-74.01554871,40.71156311,Wednesday,10128,Manhattan,10280,Manhattan
911,id1976927,1,5/9/16 8:41,5/9/16 9:02,1,-74.00410461,40.72852707,-73.98384094,40.76825714,Monday,10014,Manhattan,10019,Manhattan
912,id0843100,1,1/27/16 17:02,1/27/16 17:13,1,-73.98501587,40.7583046,-73.97991943,40.74572754,Wednesday,10036,Manhattan,10016,Manhattan
913,id3151483,1,6/2/16 12:36,6/2/16 12:46,2,-73.98511505,40.7664032,-73.98146057,40.77439499,Thursday,10019,Manhattan,10023,Manhattan
914,id1085643,1,4/7/16 7:48,4/7/16 7:57,1,-73.97747803,40.7661705,-73.96797943,40.78704453,Thursday,10019,Manhattan,10024,Manhattan
915,id2388028,2,1/20/16 19:36,1/20/16 19:56,2,-73.98516083,40.76203156,-73.95218658,40.77119827,Wednesday,10019,Manhattan,10075,Manhattan
916,id3128481,2,2/21/16 2:22,2/21/16 2:45,1,-73.98726654,40.75574875,-73.98538208,40.69084167,Sunday,10036,Manhattan,11201,Brooklyn
917,id3137071,1,4/11/16 9:20,4/11/16 9:32,1,-74.00551605,40.71717453,-73.98953247,40.74068451,Monday,10013,Manhattan,10010,Manhattan
918,id0283582,2,5/16/16 16:07,5/16/16 16:15,1,-73.97801208,40.75728607,-73.98298645,40.75846481,Monday,10017,Manhattan,10036,Manhattan
919,id2351647,1,5/20/16 18:54,5/20/16 19:04,1,-73.99428558,40.70282364,-73.98890686,40.66450119,Friday,11201,Brooklyn,11215,Brooklyn
920,id2342055,2,3/16/16 20:08,3/16/16 20:24,2,-73.9794693,40.7452774,-74.00237274,40.76066208,Wednesday,10016,Manhattan,10018,Manhattan
921,id3207287,2,4/29/16 9:05,4/29/16 9:11,1,-73.96488953,40.79141235,-73.97263336,40.79001617,Friday,10025,Manhattan,10024,Manhattan
922,id3137021,1,1/18/16 11:44,1/18/16 11:48,1,-73.96776581,40.80118179,-73.95939636,40.8139534,Monday,10025,Manhattan,10027,Manhattan
923,id0059372,1,2/25/16 17:23,2/25/16 17:29,1,-73.98930359,40.73622131,-73.98602295,40.72652817,Thursday,10003,Manhattan,10003,Manhattan
924,id1009360,2,1/14/16 15:08,1/14/16 15:12,1,-73.9889679,40.74805069,-73.98223114,40.75659943,Thursday,10001,Manhattan,10036,Manhattan
925,id0866826,2,1/13/16 11:33,1/13/16 11:34,2,-73.9535675,40.7793808,-73.94940186,40.78504181,Wednesday,10128,Manhattan,10128,Manhattan
926,id3203355,2,6/15/16 18:23,6/15/16 18:31,5,-73.94998169,40.77209854,-73.96701813,40.76377869,Wednesday,10075,Manhattan,10065,Manhattan
927,id3796995,2,5/19/16 18:06,5/19/16 18:11,1,-73.96240997,40.75886536,-73.95502472,40.76724625,Thursday,10022,Manhattan,10021,Manhattan
928,id2370080,2,5/17/16 8:04,5/17/16 8:11,3,-73.99819183,40.73537445,-73.99194336,40.74936295,Tuesday,10011,Manhattan,10001,Manhattan
929,id2892400,1,3/3/16 7:45,3/3/16 7:52,1,-73.97875214,40.7853775,-73.97953033,40.77156067,Thursday,10024,Manhattan,10023,Manhattan
930,id2051212,2,1/22/16 9:04,1/22/16 9:15,1,-73.95020294,40.771698,-73.97413635,40.78747177,Friday,10075,Manhattan,10024,Manhattan
931,id1678366,1,6/28/16 17:55,6/28/16 18:30,1,-73.96175385,40.77601624,-73.99502563,40.73397446,Tuesday,10075,Manhattan,10003,Manhattan
932,id0862941,2,1/11/16 18:06,1/11/16 18:12,1,-73.97271729,40.78501129,-73.95652008,40.78684998,Monday,10024,Manhattan,10128,Manhattan
933,id0469159,2,2/23/16 18:57,2/23/16 19:04,5,-73.9562912,40.78129959,-73.95166016,40.77444839,Tuesday,10128,Manhattan,10028,Manhattan
934,id1946987,2,6/5/16 23:34,6/5/16 23:56,2,-73.99005127,40.72947311,-73.96263123,40.65462112,Sunday,10003,Manhattan,11226,Brooklyn
935,id0098171,2,1/21/16 10:29,1/21/16 10:38,1,-73.98306274,40.76599503,-73.97868347,40.75434875,Thursday,10019,Manhattan,10017,Manhattan
936,id3451821,2,3/18/16 20:21,3/18/16 20:33,1,-73.97915649,40.74441147,-73.95426941,40.77548599,Friday,10016,Manhattan,10028,Manhattan
937,id2573202,1,2/11/16 22:22,2/11/16 22:31,2,-73.96875763,40.79138947,-73.94386292,40.79453659,Thursday,10025,Manhattan,10029,Manhattan
938,id3340409,2,1/27/16 6:38,1/27/16 6:52,1,-73.97709656,40.74331284,-73.98168945,40.76821899,Wednesday,10016,Manhattan,10023,Manhattan
939,id3591396,2,3/27/16 22:46,3/27/16 22:55,2,-73.9807663,40.76984024,-73.98924255,40.74795914,Sunday,10023,Manhattan,10001,Manhattan
940,id1864783,2,5/6/16 18:59,5/6/16 19:39,2,-73.96573639,40.76241302,-73.90787506,40.88006592,Friday,10065,Manhattan,10463,Bronx
941,id1201558,1,6/5/16 18:07,6/5/16 18:11,1,-73.98210144,40.77305603,-73.98836517,40.76931381,Sunday,10023,Manhattan,10019,Manhattan
942,id1462654,1,2/14/16 17:29,2/14/16 17:35,1,-73.99224854,40.74836731,-73.9980545,40.7561264,Sunday,10001,Manhattan,10018,Manhattan
944,id0005214,2,3/26/16 21:39,3/26/16 21:52,2,-73.98606873,40.74650192,-73.9624939,40.76422119,Saturday,10001,Manhattan,10065,Manhattan
945,id3878193,2,2/7/16 0:56,2/7/16 1:04,5,-73.98722076,40.73332977,-73.98297882,40.7444191,Sunday,10003,Manhattan,10016,Manhattan
946,id2553871,1,5/1/16 18:40,5/1/16 18:45,1,-73.98388672,40.74906921,-73.98474121,40.74288559,Sunday,10001,Manhattan,10016,Manhattan
947,id1527619,1,1/1/16 3:20,1/1/16 3:43,1,-73.99637604,40.74883652,-73.98712921,40.69756699,Friday,10001,Manhattan,11201,Brooklyn
948,id3813398,1,3/22/16 22:35,3/22/16 22:41,1,-73.98915863,40.75298691,-74.00553894,40.73887634,Tuesday,10018,Manhattan,10014,Manhattan
949,id0112070,2,4/30/16 22:03,4/30/16 22:06,2,-73.95523834,40.76884842,-73.95813751,40.77312851,Saturday,10021,Manhattan,10075,Manhattan
950,id0054578,1,6/8/16 21:42,6/8/16 21:52,1,-73.96672058,40.76991653,-73.94744873,40.77528381,Wednesday,10065,Manhattan,10028,Manhattan
951,id3570508,1,3/15/16 10:21,3/15/16 10:41,2,-73.98228455,40.76819992,-73.97801208,40.75106812,Tuesday,10023,Manhattan,10017,Manhattan
952,id2952272,2,4/27/16 9:28,4/27/16 9:42,1,-73.97483826,40.78296661,-73.93978119,40.8409729,Wednesday,10024,Manhattan,10032,Manhattan
953,id3413393,2,1/25/16 21:40,1/25/16 21:46,1,-73.98220825,40.76811981,-73.99611664,40.75370026,Monday,10019,Manhattan,10001,Manhattan
954,id0823435,2,3/19/16 1:20,3/19/16 1:37,1,-74.00029755,40.71113968,-73.98194122,40.76911926,Saturday,10038,Manhattan,10023,Manhattan
956,id2814984,1,6/2/16 16:48,6/2/16 16:58,1,-73.99385071,40.76225662,-73.98201752,40.76664352,Thursday,10036,Manhattan,10019,Manhattan
958,id1942347,1,1/4/16 18:17,1/4/16 18:22,1,-73.96690369,40.76727295,-73.9719162,40.75954819,Monday,10065,Manhattan,10022,Manhattan
960,id2019893,2,4/26/16 6:11,4/26/16 6:17,3,-73.99688721,40.74219131,-73.98247528,40.75993347,Tuesday,10011,Manhattan,10019,Manhattan
961,id2575446,1,6/19/16 9:55,6/19/16 10:03,2,-73.98780823,40.7557373,-73.97988892,40.76554871,Sunday,10036,Manhattan,10019,Manhattan
962,id0394946,1,3/16/16 23:06,3/16/16 23:16,1,-73.9978714,40.74615097,-73.97730255,40.78462982,Wednesday,10001,Manhattan,10024,Manhattan
963,id1868530,1,5/20/16 19:01,5/20/16 19:23,1,-73.97372437,40.76316833,-73.9908371,40.74549866,Friday,10022,Manhattan,10001,Manhattan
